StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q8,Q10,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,happiness response_1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,sadness response_1,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q14,Q15,Q16,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q59_First Click,Q59_Last Click,Q59_Page Submit,Q59_Click Count,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q51_First Click,Q51_Last Click,Q51_Page Submit,Q51_Click Count,test,direction,valence,gridline,city,MTurkCode
2018-05-03 16:59:07,2018-05-03 17:00:39,0,103.211.13.61,100,92,1,2018-05-03 17:00:40,R_3hEju7GBPWA1h3X,,,,,28.600006103516,77.200012207031,anonymous,EN,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,0,0,20.087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,yes,Oswa,80785332
2018-05-03 16:59:34,2018-05-03 17:00:41,0,67.161.168.152,100,67,1,2018-05-03 17:00:42,R_2wtYDsYcmmZmC8p,,,,,38.683898925781,-121.0525970459,anonymous,EN,2,4,3,0,0,20.059,0,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Oswa,11182329
2018-05-03 17:00:28,2018-05-03 17:00:46,0,122.174.88.153,100,17,1,2018-05-03 17:00:46,R_XM3BmEl1hMeuI8h,,,,,9.9333038330078,78.11669921875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 16:59:32,2018-05-03 17:00:48,0,128.30.32.223,100,76,1,2018-05-03 17:00:49,R_2P6y2Dnb116U7Wh,,,,,42.364593505859,-71.102798461914,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Alfos,64372843
2018-05-03 16:59:12,2018-05-03 17:00:50,0,23.112.84.225,100,97,1,2018-05-03 17:00:51,R_vCXjJfS9s8Z2Udr,,,,,38.62629699707,-121.38279724121,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,0,0,20.094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Escor,47785516
2018-05-03 16:59:35,2018-05-03 17:00:52,0,172.58.172.210,100,76,1,2018-05-03 17:00:52,R_1XDWYeeZHu3uMZr,,,,,28.705795288086,-81.347503662109,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,,,,,,,,,0,0,20.076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,no,Oswa,166581
2018-05-03 16:59:39,2018-05-03 17:01:21,0,93.44.100.34,100,102,1,2018-05-03 17:01:22,R_2EGWzcq2jbZWavk,,,,,41.899993896484,12.483306884766,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.156,0,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Escor,12884717
2018-05-03 17:00:40,2018-05-03 17:01:42,0,122.174.88.37,100,61,1,2018-05-03 17:01:43,R_Z9ILjuDRczHXtsJ,,,,,13.083297729492,80.283294677734,anonymous,EN,1,5,3,,,,,,,,,50,,,,,,,,,,0,0,20.083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,no,Escor,63245736
2018-05-03 17:01:04,2018-05-03 17:02:04,0,98.175.106.247,100,60,1,2018-05-03 17:02:04,R_2xx8Pwko57cOJua,,,,,32.715301513672,-117.15730285645,anonymous,EN,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094,2.094,20.082,1,,,,,,,,,,,,,1,decreasing,happiness,no,Aflos,26970845
2018-05-03 17:00:50,2018-05-03 17:02:04,0,108.36.124.85,100,73,1,2018-05-03 17:02:05,R_6xPDHxx4U7YI0bT,,,,,39.848602294922,-75.821998596191,anonymous,EN,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.049,0,,,,,,,,,1,decreasing,happiness,yes,Aflos,57145819
2018-05-03 17:00:50,2018-05-03 17:02:07,0,171.61.245.0,100,76,1,2018-05-03 17:02:07,R_3fyAAB2d3v1BSy5,,,,,9.9333038330078,78.11669921875,anonymous,EN,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,0,0,20.092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,no,Oswa,1628593
2018-05-03 17:01:40,2018-05-03 17:02:09,0,171.49.201.242,100,28,1,2018-05-03 17:02:09,R_1Oqy5i0NdQ6EanJ,,,,,13.083297729492,80.283294677734,anonymous,EN,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 17:01:24,2018-05-03 17:02:10,0,171.49.202.40,100,46,1,2018-05-03 17:02:11,R_3MlLA07pZYKli6Q,,,,,13.083297729492,80.283294677734,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Aflos,29549595
2018-05-03 17:02:26,2018-05-03 17:03:05,0,171.49.201.242,100,39,1,2018-05-03 17:03:06,R_1GIl2jeunxpcQhT,,,,,13.083297729492,80.283294677734,anonymous,EN,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.049,0,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Escor,31642427
2018-05-03 17:02:44,2018-05-03 17:04:01,0,24.218.192.81,100,76,1,2018-05-03 17:04:01,R_1F8QJ6zpTUIAtrn,,,,,41.30940246582,-72.924003601074,anonymous,EN,1,5,3,,,,,,,,,,0,0,20.089,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Oswa,70106820
2018-05-03 17:03:06,2018-05-03 17:04:16,0,72.229.146.86,100,69,1,2018-05-03 17:04:16,R_1rDOZ5u0LoXJQob,,,,,40.862594604492,-73.921798706055,anonymous,EN,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.06,0,,,,,1,decreasing,sadness,no,Aflos,73247777
2018-05-03 17:03:45,2018-05-03 17:04:56,0,24.38.236.110,100,70,1,2018-05-03 17:04:57,R_1QmGpPbkMZSqEaG,,,,,41.206604003906,-73.171798706055,anonymous,EN,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,0,0,20.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,no,Escor,10662540
2018-05-03 17:03:58,2018-05-03 17:05:14,0,107.77.248.39,100,76,1,2018-05-03 17:05:15,R_DVlJU9rjzU4rU3v,,,,,35.790893554688,-80.60230255127,anonymous,EN,2,4,3,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.934,8.934,20.096,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Alfos,33253796
2018-05-03 17:04:19,2018-05-03 17:05:24,0,66.250.143.159,100,64,1,2018-05-03 17:05:24,R_rlsdRPqKtT4RvZD,,,,,39.959701538086,-75.196800231934,anonymous,EN,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,0,0,20.063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Oswa,86596379
2018-05-03 17:06:38,2018-05-03 17:07:46,0,24.176.45.173,100,68,1,2018-05-03 17:07:47,R_31Y31XKj9HtoNy1,,,,,42.201095581055,-85.616897583008,anonymous,EN,2,4,3,,,,,0,0,20.061,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,no,Oswa,50672868
2018-05-03 14:11:07,2018-05-03 14:11:30,0,198.24.30.139,96,22,0,2018-05-03 18:11:33,R_2VxqWINDcMGqrHW,,,,,,,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:00:51,2018-05-03 20:01:08,0,157.51.188.24,100,17,1,2018-05-03 20:01:08,R_2rruWYSll7PoPzt,,,,,13.083297729492,80.283294677734,anonymous,EN,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:01:10,2018-05-03 20:01:38,0,49.205.153.53,100,28,1,2018-05-03 20:01:39,R_2rJfx8EGfNMkmrH,,,,,10.992492675781,76.961395263672,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:00:40,2018-05-03 20:01:48,0,99.111.118.15,100,67,1,2018-05-03 20:01:49,R_2cwk8K7kAC7U4sZ,,,,,43.133102416992,-89.349098205566,anonymous,EN,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,0,0,20.398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,no,Oswa,9216630
2018-05-03 20:00:54,2018-05-03 20:01:50,0,117.213.37.18,100,55,1,2018-05-03 20:01:50,R_eFM90PVMeUq4ixr,,,,,8.30810546875,77.221405029297,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,76,,,,,,,,,0,0,20.116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Escor,97310428
2018-05-03 20:01:06,2018-05-03 20:02:03,0,76.24.53.62,100,57,1,2018-05-03 20:02:03,R_BAqemorzslqLk09,,,,,42.730499267578,-71.495796203613,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.066,0,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,no,Escor,19930778
2018-05-03 20:00:55,2018-05-03 20:02:05,0,24.178.178.124,100,70,1,2018-05-03 20:02:06,R_C3mX908GIIpBH7r,,,,,33.416793823242,-86.680099487305,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,80,,,,,,,,,0,0,20.078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Escor,24918654
2018-05-03 20:01:28,2018-05-03 20:02:13,0,198.208.47.85,100,45,1,2018-05-03 20:02:13,R_3M4jLE07gZf0p1E,,,,,42.600494384766,-83.119598388672,anonymous,EN,2,4,3,0,0,20.11,0,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Oswa,63912819
2018-05-03 20:01:36,2018-05-03 20:02:26,0,157.51.188.24,100,50,1,2018-05-03 20:02:26,R_25SeyCAGpxP35ze,,,,,13.083297729492,80.283294677734,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:01:43,2018-05-03 20:02:28,0,103.99.205.251,100,45,1,2018-05-03 20:02:29,R_wOiDKh221Z4lgAN,,,,,9.9696960449219,76.671691894531,anonymous,EN,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:00:46,2018-05-03 20:02:32,0,68.173.61.168,100,105,1,2018-05-03 20:02:32,R_3iRyaAJZz1PtroD,,,,,40.722900390625,-73.842399597168,anonymous,EN,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,0,0,20.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,no,Escor,72151565
2018-05-03 20:01:53,2018-05-03 20:02:53,0,75.80.185.22,100,59,1,2018-05-03 20:02:54,R_27VDdFMwsalfPrM,,,,,32.965606689453,-117.12699890137,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Alfos,67951108
2018-05-03 20:01:58,2018-05-03 20:02:56,0,72.28.238.73,100,58,1,2018-05-03 20:02:57,R_2wHK4XaQc3vIyvK,,,,,33.598205566406,-81.671203613281,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Aflos,49190957
2018-05-03 20:00:53,2018-05-03 20:02:59,0,49.206.127.17,100,125,1,2018-05-03 20:02:59,R_8ICjRQ77d2rwZhv,,,,,13.083297729492,80.283294677734,anonymous,EN,2,4,3,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,no,Alfos,15679530
2018-05-03 20:01:57,2018-05-03 20:03:03,0,208.104.238.80,100,65,1,2018-05-03 20:03:04,R_3JaQWRhAz2PB151,,,,,34.966003417969,-81.080703735352,anonymous,EN,2,4,3,,,,,,,,,68,,,,,,,,,,,,,,0,0,20.093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Escor,28633508
2018-05-03 20:01:38,2018-05-03 20:03:04,0,171.7.110.107,100,86,1,2018-05-03 20:03:05,R_3fpW7xsWc0w63b3,,,,,13.766693115234,100.64999389648,anonymous,EN,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.038,0,,,,,,,,,1,decreasing,happiness,yes,Aflos,804698
2018-05-03 20:01:53,2018-05-03 20:03:23,0,24.171.80.41,100,89,1,2018-05-03 20:03:24,R_1rvrqKjgcRqOALn,,,,,38.997695922852,-90.984596252441,anonymous,EN,2,4,3,,,,,,,,,,0,0,20.015,0,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,no,Oswa,69346402
2018-05-03 20:02:41,2018-05-03 20:03:33,0,100.6.122.229,100,52,1,2018-05-03 20:03:34,R_1ou6lwj0LzBfwV3,,,,,40.331405639648,-80.08219909668,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,,,,,,,,,,,,,0,0,20.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Oswa,89240762
2018-05-03 20:01:36,2018-05-03 20:03:43,0,47.41.198.236,100,126,1,2018-05-03 20:03:43,R_2wFafJPCdj1DMeF,,,,,33.866104125977,-118.05279541016,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.013,0,1,decreasing,sadness,yes,Aflos,73812450
2018-05-03 20:02:09,2018-05-03 20:03:53,0,104.13.179.223,100,103,1,2018-05-03 20:03:54,R_10GeLR8jQ3GBjMu,,,,,29.739501953125,-95.387901306152,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,0,0,20.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Oswa,5489643
2018-05-03 20:02:42,2018-05-03 20:03:56,0,5.194.196.46,100,73,1,2018-05-03 20:03:56,R_3j6zpowxPgTvHqI,,,,,25.258193969727,55.304702758789,anonymous,EN,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,0,0,20.029,0,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,yes,Escor,18943574
2018-05-03 20:02:55,2018-05-03 20:03:56,0,172.58.35.190,100,60,1,2018-05-03 20:03:56,R_SSMHWEtOtOO05xL,,,,,38.666702270508,-121.62930297852,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,0,0,20.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Escor,22945724
2018-05-03 20:03:19,2018-05-03 20:03:57,0,157.50.240.158,100,38,1,2018-05-03 20:03:57,R_28Y9NX3kFUmtc8R,,,,,13.083297729492,80.283294677734,anonymous,EN,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2018-05-03 20:03:11,2018-05-03 20:04:25,0,117.221.140.161,100,73,1,2018-05-03 20:04:25,R_1mr58yMr3GDlmMk,,,,,11.350006103516,77.733306884766,anonymous,EN,2,4,3,,,,,,,,,92,,,,,,,,,,,,,,17.56,18.854,20.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Escor,21820623
2018-05-03 20:03:06,2018-05-03 20:04:32,0,196.52.2.25,100,86,1,2018-05-03 20:04:32,R_szNu5cIE8bMB6wh,,,,,40.714294433594,-74.005996704102,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.107,0,,,,,,,,,,,,,,,,,1,decreasing,sadness,yes,Escor,83107353
2018-05-03 20:03:05,2018-05-03 20:04:34,0,216.160.191.103,100,88,1,2018-05-03 20:04:35,R_1ePHLblpTTNmdMv,,,,,39.742706298828,-105.11869812012,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52,13.52,20.092,1,,,,,1,decreasing,sadness,no,Aflos,2602436
2018-05-03 20:02:47,2018-05-03 20:04:34,0,100.36.29.170,100,107,1,2018-05-03 20:04:35,R_8p5VWWKVE6O3F3X,,,,,38.931106567383,-77.348899841309,anonymous,EN,2,4,3,,,,,,,,,,,,,,0,0,20.028,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Oswa,29434517
2018-05-03 20:03:35,2018-05-03 20:04:39,0,73.110.37.30,100,64,1,2018-05-03 20:04:40,R_24Dg1VjHfCxgxeK,,,,,41.775802612305,-87.670097351074,anonymous,EN,2,4,3,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.78,15.78,20.045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Alfos,55626227
2018-05-03 20:03:49,2018-05-03 20:05:08,0,69.125.97.156,100,79,1,2018-05-03 20:05:09,R_RfwIGmGz9TGQVaN,,,,,40.809997558594,-72.849098205566,anonymous,EN,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.006,18.006,20.018,1,,,,,,,,,,,,,1,decreasing,happiness,no,Aflos,69559975
2018-05-03 20:04:23,2018-05-03 20:05:36,0,76.84.68.134,100,72,1,2018-05-03 20:05:37,R_3gTVi0nlUWQyGHN,,,,,40.872406005859,-97.597198486328,anonymous,EN,2,4,3,0,0,20.02,0,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,happiness,yes,Oswa,68802066
2018-05-03 20:04:12,2018-05-03 20:05:52,0,174.105.144.17,100,99,1,2018-05-03 20:05:53,R_efCyYwtFOg4d85P,,,,,39.923202514648,-82.876602172852,anonymous,EN,2,4,3,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Aflos,24779323
2018-05-03 20:05:22,2018-05-03 20:06:37,0,157.50.242.41,100,75,1,2018-05-03 20:06:38,R_1ln0CG7T9lj9mk7,,,,,13.083297729492,80.283294677734,anonymous,EN,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,0,0,20.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,yes,Oswa,39489662
2018-05-03 20:05:27,2018-05-03 20:06:57,0,96.59.130.239,100,89,1,2018-05-03 20:06:57,R_2Pzho5cfCN8YWUu,,,,,28.04069519043,-81.904296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,10.388,10.388,20.033,1,,,,,,,,,,,,,,,,,,,,,1,decreasing,sadness,no,Escor,74368571
2018-05-03 20:04:07,2018-05-03 20:06:59,0,47.8.25.216,100,171,1,2018-05-03 20:06:59,R_24kHg36RVhBm9jV,,,,,25.449996948242,81.850006103516,anonymous,EN,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,2.786,14.246,20.072,2,,,,,,,,,,,,,,,,,,,,,,,,,1,decreasing,happiness,yes,Escor,22544296
2018-05-03 20:05:43,2018-05-03 20:07:06,0,174.216.5.130,100,83,1,2018-05-03 20:07:07,R_2f6x53gDteQ1vNo,,,,,47.583892822266,-122.29949951172,anonymous,EN,2,4,3,,,,,,,,,,,,,,0,0,20.217,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,increasing,sadness,yes,Oswa,90169968
